경도,위도
127.06609761909999,37.561130856300004
127.0748828032,37.5587645852
127.0849041555,37.5548902929
127.08773765149999,37.5808204757
127.0848414888,37.5810520374
127.0822020106,37.5812155446
127.0704082732,37.5788003907
127.0795988366,37.5702740161
127.085779835,37.5757992176
127.08622846969999,37.5786709091
127.0885263319,37.581214688
127.08110272889999,37.586933746199996
127.079666463,37.5831075202
127.0883594934,37.5848547946
127.088507,37.582642
127.0841403377,37.5729382205
127.07850901110001,37.5552146998
127.06428275559999,37.5697154664
127.0615576835,37.566114810100004
127.06841900149999,37.579746173800004
127.0604786789,37.5619517316
127.0612991303,37.5620313818
127.0786963234,37.5864011319
127.06140823870001,37.5727218289
127.06841111989999,37.5821565348
127.0815389967,37.5561793641
127.08245246,37.5560651252
127.07725996139999,37.5657663783
127.09337123190001,37.582266553400004
127.091856794,37.579280800300005
127.0886479206,37.5758714821
127.08649896850001,37.573455046599996
127.08605814879999,37.5712584642
127.0617053907,37.5780146378
127.0679535572,37.5725764788
127.0678605824,37.5772246127
127.067301912,37.578622704000004
127.06748056290002,37.5656655302
127.0733512876,37.5722095968
127.06828399850001,37.5823820434
127.0682877947,37.5801699358
127.0794972708,37.580268582399995
127.0753577739,37.5623409399
127.0713144844,37.5553341818
127.0860970309,37.567920473499996
127.0868057707,37.563976016
127.08835281649999,37.5548085902
127.07416804809999,37.579527543299996
127.0711175885,37.5713177133
127.0876333438,37.579662425
127.0895327626,37.5805004062
127.08321839790001,37.5706266296
127.08262852860001,37.568496221
127.0817243015,37.5668589489
127.08097672049999,37.565504527899996
127.08091383819999,37.5598621784
127.06519833690001,37.5710897324
127.0638358779,37.572682707800006
127.07976170129999,37.5850646138
127.0799599656,37.573523412
127.0801361152,37.5725064385
127.0800063612,37.5747380052
127.07993109270001,37.5853439458
127.0871174379,37.5620783933
127.0752251933,37.5546784824
127.0765174608,37.5571698474
127.0794125475,37.562616226799996
127.0785051723,37.560946104
127.07754105379999,37.5592111642
127.070212473,37.5723233448
127.0719091153,37.5751628182
127.07218777,37.5781616166
127.076933186,37.552074151
127.077101932,37.5528418978
127.06695570229999,37.5743481388
127.0653513207,37.5710932662
127.07254464379999,37.557489649699995
127.0901284341,37.5775056996
127.08775919909999,37.558325025
127.06944539879999,37.5841838714
127.07499129899999,37.5796980282
127.0810217656,37.578519309200004
127.0723858865,37.5635785277
127.0671090985,37.5611880779
127.0660346919,37.5635096956
127.0651110833,37.5726604815
127.08714455219999,37.5596828679
127.0839380816,37.5614341717
127.08327104709998,37.5639183589
127.0844445511,37.566080945799996
127.0854962983,37.5679664367
127.0903032993,37.5569174442
127.0911365713,37.556319742199996
127.0931520678,37.5548961701
127.075880031,37.5857367126
127.0668086466,37.573543519699996
127.07325172270001,37.553411110700004
127.07421661379999,37.553820391
127.0759998268,37.556171686300004
127.0925731251,37.5798573408
127.0781645923,37.5635920634
127.0729633081,37.5838702734
127.0758201401,37.569556141999996
127.07408504940001,37.5665633665
127.0704834921,37.5724069886
127.0654442145,37.572744607
127.058754743,37.5728729552
127.0690898711,37.5681874548
127.0700076998,37.569609596999996
127.071773474,37.5731119909
127.06941437479999,37.5689152374
127.08273817,37.5629278921
127.08191340209999,37.5623685767
127.0878522092,37.558423169099996
127.07010771719999,37.5845545536
127.08376354059999,37.5868182773
127.08337854979999,37.5849023747
127.0835638485,37.581812927399994
127.0826681615,37.5798189174
127.0763668617,37.576832308
127.07659199999999,37.574946999999995
127.0768292632,37.573045234
127.07276061809999,37.5685042341
127.0615051151,37.562001413699996
127.07162078309999,37.573209246
127.0925225918,37.580588534200004
127.0948013601,37.5601559483
127.0939576264,37.559136073699996
127.0930293718,37.5589265981
127.09170330959999,37.5586971831
127.0901363151,37.5590045613
127.0886714823,37.5589021611
127.08801427440001,37.5585311657
127.0775790025,37.5560618233
127.0761743393,37.5548765159
127.07036965459999,37.5648645467
127.0717625351,37.5665762833
127.0742209249,37.571115322
127.0733412775,37.5697761184
127.0708999315,37.5657672239
127.0842158562,37.5712020529
127.0826023266,37.5629378497
127.09605800000001,37.562159
127.0955418801,37.5606772464
127.08756717920001,37.5540987456
127.0817148283,37.5563479303
127.0799407203,37.557921169299995
127.0863009207,37.5667630683
127.08722034770001,37.5614468159
127.08927205319999,37.5576560412
127.08935269870001,37.557695834099995
127.0874300416,37.5609405817
127.08705173620001,37.5632355794
127.086685053,37.565408733000005
127.0781417284,37.567025581399996
127.0814700959,37.5625158662
127.0879979441,37.557576328
127.077803378,37.5664182737
127.0723809293,37.5845407432
127.0740610673,37.582506036
127.06841047559999,37.5824543958
127.07297350280001,37.5790083717
127.079017279019,37.5573631939521
127.088439058456,37.5807945533834
127.087038114766,37.5740302107904
127.084072412789,37.5655258842084
127.064421108758,37.5615026802954
127.079017279019,37.5573631939521
127.08937059931002,37.5524011361136
127.064935860593,37.5598048304319
127.06270221678001,37.5604349335406
127.066163196985,37.5590518166372
127.08026103271601,37.5540425401047
127.081895723228,37.5638046197395
127.085768447545,37.56040691557
127.066938024439,37.5636122246136
127.06865715281799,37.562202079140704
127.06826622736601,37.5654386841691
127.066623049632,37.5657964172497
127.084590891276,37.569996163469895
127.092161526835,37.55907763317771
127.08970528225599,37.56829671500021
127.089292374221,37.5741913369513
127.083439497938,37.5748929885886
127.070600960021,37.5782638753114
127.07183915105101,37.5767701810924
127.06353827975799,37.5693588525049
127.05888773980699,37.5687053391359
127.070708137628,37.5814641408989
127.070600963424,37.578267479285294
127.085400011552,37.5747546354536
127.081026325605,37.5751793838044
127.084248602925,37.5776458522331
127.081401327213,37.579613818542796
127.087665326379,37.583557485837495
127.093639655939,37.5807886504695
127.080177948333,37.583172678933
127.076806497382,37.5843723406076
127.06100563147801,37.5686194800469
127.063777776392,37.571058000386294
127.066994327968,37.5756742674357
127.065353778228,37.5654420441831
127.093430676323,37.58007117471929
127.088301152119,37.5741674853751
127.087074184814,37.5718558136838
