경도,위도
127.0312411151,37.603735216
127.01216824870001,37.5911842633
127.0214110328,37.6144430313
127.0341744435,37.6133294336
127.00642200280001,37.599207759
127.0074274642,37.5988103839
127.02223867120001,37.5890185186
127.02318954389999,37.587368827199995
127.03499141360001,37.5865296032
127.029078898,37.6075628915
127.00591104959999,37.6111858523
127.0222895034,37.6051311138
127.0392563635,37.6043332529
127.04433853530001,37.6053405371
127.0303711382,37.6022362392
127.03027915979999,37.586308578600004
127.00394918719999,37.5989852126
127.012160669,37.6014855453
127.0137069684,37.6012699861
127.01757915469999,37.5898198233
127.01948329700001,37.5892166624
127.0130490024,37.6129626731
127.0149146547,37.606299529699996
127.0151429326,37.6064926321
127.0131908925,37.6129217648
127.0407965137,37.595480611999996
127.0373626297,37.5866105168
127.0293967464,37.58582831
127.0378623074,37.6137607716
127.0380219999,37.6150510498
127.0332567789,37.6187106157
127.0339622827,37.616613030500005
127.0303895711,37.610186309899994
127.0085319579,37.5943480695
127.009234,37.59559
127.01052750790001,37.596351596
127.00971954270001,37.5939294529
127.008891263,37.5925579825
127.0082743749,37.592186952199995
127.0092237447,37.5897138755
127.02007564440001,37.5893166327
127.0234283859,37.586931483600004
127.02716352,37.5861588723
127.01091071219999,37.6026707217
127.00947541059999,37.603404746799995
127.0087128442,37.6042885945
127.0082054457,37.6038821881
127.00731999999999,37.609415000000006
127.0078481164,37.6086927963
127.02440994530001,37.6021161286
127.01646000000001,37.614102
127.0168111852,37.61295376
127.01767827540002,37.6119803839
127.0244781378,37.6040863088
127.0222388759,37.605542572800005
127.0218264822,37.6065358061
127.02067186129999,37.608688594
127.0198021041,37.609949151799995
127.0176418276,37.6122787391
127.0168475394,37.6130268349
127.0403773164,37.6059432979
127.03436159620001,37.6130464866
127.0378041515,37.6038808662
127.04266879040001,37.6041718432
127.04539737120001,37.6061943161
127.04610040790001,37.6068995239
127.0470940841,37.6076246562
127.0414490129,37.6143145571
127.027734564,37.5986529826
127.029295215,37.5990469862
127.03277588469999,37.5978918664
127.02941447020001,37.599056513200004
127.0293680009,37.5995709964
127.03640570110001,37.5904817435
127.03302543950001,37.591343276399996
127.03059602469999,37.5912416325
127.0278120945,37.5929943865
127.0264506182,37.5945492086
127.0248907301,37.5941666526
127.02344895479999,37.5951255416
127.0202793485,37.5985379872
127.01520202180001,37.6005835135
127.0348732051,37.5932897753
127.0344722431,37.5943773571
127.0343717911,37.5954237759
127.0335149865,37.5960430546
127.0326200918,37.5969024606
127.0329873748,37.5977457704
127.0287769924,37.6013637687
127.02976171729999,37.6017962657
127.0309588034,37.6026150736
127.0113713292,37.6024229671
127.0113455978,37.6016021558
127.0111685963,37.6000942382
127.01128909639999,37.5989738537
127.0126764676,37.5968797492
127.03344679700001,37.6160637895
127.0062853399,37.5965909892
127.00927971649999,37.5994696594
127.00571051979999,37.5976105179
127.0328803629,37.6092867313
127.0345078006,37.6064757542
127.0360628034,37.604553533600004
127.0433257276,37.6018387668
127.042078554,37.5972359828
127.0412654657,37.5975815105
127.0411526517,37.5999329183
127.038032244,37.615850387399995
127.03719193709999,37.6160925583
127.03714000049999,37.6154856509
127.0371286153,37.6147442136
127.0371149982,37.613977243499995
127.0099708717,37.5964074304
127.0106213583,37.5948653958
127.01159153399999,37.5887041426
127.01468896639999,37.5896811242
127.0124165365,37.591503419
127.01030751729999,37.5903966753
127.01043480889999,37.5944960762
127.01072141709999,37.5954940107
127.00960845200001,37.5964989262
127.00900982559999,37.5962156497
127.008330156,37.5935898735
127.01006030389999,37.5888242053
127.0135507441,37.5913543606
127.0175922891,37.5878057782
127.01491008379999,37.5870263886
127.0138717308,37.5863750379
127.0164897918,37.5922969323
127.019767711,37.590763709
127.025052,37.58619
127.0322853421,37.5863099908
127.0077703242,37.603465096
127.0059255144,37.6095092124
127.0097499347,37.6084222209
127.0101608358,37.612950043400005
127.0091623713,37.611364650300004
127.00932815360001,37.6113721233
127.0217734923,37.6063491312
127.022710192,37.603298978699996
127.0199167441,37.610864269000004
127.0216692308,37.6111358988
127.0226541291,37.61139247
127.0238893314,37.611830875100004
127.0255438133,37.6120014598
127.02749939600001,37.612526556700004
127.02790417540001,37.6066058367
127.0405848691,37.6119173238
127.0404052229,37.6110199223
127.0394407938,37.6086600452
127.0403956785,37.6074502135
127.04103085889999,37.6074568456
127.040829,37.606631
127.046122715,37.6091149077
127.0439306201,37.6122197761
127.04304498100001,37.6116020139
127.0414159794,37.612020549
127.0423605951,37.6043556295
127.0412407894,37.6058750873
127.038847725,37.6051689886
127.0272380045,37.598554999099996
127.0292557324,37.5995373531
127.0329896615,37.5995460625
127.03439688559999,37.5988968173
127.03590656860001,37.5943112702
127.035660064,37.59252221
127.0220148498,37.5975731779
127.01701314040001,37.5997824966
127.01644973180001,37.6000578418
127.0356957883,37.5924635577
127.0271372049,37.6040364347
127.0275831575,37.606174443200004
127.03128823530001,37.605972660300004
127.0291524123,37.599641895
127.00967878639999,37.6015915007
127.0108091314,37.6022060325
127.0109382013,37.5975712004
127.0140889716,37.5965353967
127.0144182606,37.5968080732
127.01099218959999,37.597785367
127.01140089340001,37.5994414057
127.0107041533,37.6024566506
127.030098418544,37.6132861094991
127.024823216768,37.603183910563004
127.01647764974301,37.592717926134604
127.01938698351499,37.585327723884795
127.02921303011101,37.5862804833256
127.03628494866899,37.590649686622
127.04118476646799,37.601421052340896
127.008208009279,37.6121461272569
127.013496185509,37.6026876819314
127.01647764974301,37.592717926134604
127.01938698351499,37.585327723884795
127.014693774983,37.5866894413734
127.03657003325199,37.586211669735896
127.02586562061,37.604100984888
127.02975368063,37.607671592672204
127.032681272833,37.5999439262506
127.027026752103,37.5956755595484
127.032879918297,37.598448226162795
127.033624161529,37.6116204905392
127.033465338143,37.611036694777205
127.03348801711901,37.6110979556023
127.014816265643,37.5991834807565
127.02515342264,37.614563427475204
127.04125610735399,37.600391735735606
127.01145232699899,37.609238905503396
127.038793754331,37.6125415170418
127.00941361179301,37.608219165632796
127.00680428011299,37.608478829912
127.03647196606899,37.584780923192895
127.021139026425,37.6156943247238
127.021741379374,37.6161238065432
127.026678655065,37.612757421034104
127.039762529212,37.5905325185543
127.012706037821,37.5944725333435
127.03796418183599,37.6008411734995
127.022224666371,37.597038770303705
127.02313954152599,37.598992754110895
127.024973857612,37.6093534067567
127.038709467417,37.6074738406161
127.020847622389,37.611323860359896
127.01622347427,37.6100441909211
127.03251299820101,37.596303067775395
127.021033925155,37.6092896639058
127.036913604861,37.609947091433604
127.04173679166401,37.5975081254608
127.01387180106701,37.5849018806257
127.017866208389,37.6032285064084
127.029751253435,37.5981647936001
127.022009385841,37.605049248226294
127.019323702394,37.6094417730405
127.039226934965,37.5993136713173
127.02094804099801,37.6026965054255
127.034640459594,37.601428920914294
127.006891004638,37.606950115742706
127.03099044572599,37.6050587642973
127.017453841298,37.583666504014296
127.022327743122,37.599797495352796
127.012012091133,37.6018578498862
127.01362548713199,37.598830255568
127.01789111829599,37.5828731138796
127.009490852009,37.5877262061726
127.02878397741999,37.611986670890005
127.015458405282,37.60992599372221
