,Unnamed: 0,구명,단지명,주택유형,세대수,입주개시일,주소,우편번호,전화번호,경도,위도,H/B,행정동,행정동_경도,행정동_위도
504,504,은평구,백련산힐스테이트1차(응암7),재개발,78,2012-01-27,백련산로2길 39 (응암동 백련산 힐스테이트 1차),3477,,37.5895653847943,126.925288376559,H,응암2동,126.92307427343835,37.594614742593556
505,505,은평구,백련산힐스테이트2차(응암8),재개발,255,2012-01-27,백련산로2길 42 (응암동 백련산 힐스테이트 2차),3477,,37.5895280532664,126.92425104718201,H,응암2동,126.92307427343835,37.594614742593556
506,506,은평구,백련산힐스테이트3차(응암9),재개발,219,2012-01-27,백련산로2길 46 (응암동 백련산 힐스테이트 3차),3477,,37.5890048869464,126.924735950187,H,응암2동,126.92307427343835,37.594614742593556
507,507,은평구,구파발10-3단지(은평3-5임대),국민장기,712,2012-02-24,북한산로 2 (진관동 은평뉴타운구파발),3300,,37.6422433283206,126.916235958975,H,진관동,126.92106591288902,37.63496688251137
508,508,은평구,녹번센트레빌(응암3),재개발,350,2013-11-28,백련산로 160 (응암동 녹번역센트레빌),3474,,37.598318479312205,126.926085881492,H,응암1동,126.92678687355749,37.60069699112276
509,509,은평구,불광롯데캐슬(불광4),재개발,100,2013-12-03,불광로 64 (불광동 불광 롯데캐슬),3364,,37.613132054416795,126.932470564865,H,불광1동,126.9320868678149,37.61035877069879
510,510,은평구,갈현 공공기숙사(희망하우징),기타임대,41,2014-01-27,통일로 943 (갈현동),3314,,37.627134331204296,126.919449846962,H,갈현1동,126.91674168150115,37.62362229730654
511,511,은평구,기자촌11단지(은평3-12임대),장기전세,426,2014-12-30,연서로46길 7 (진관동),3308,,37.6339652491329,126.93268294612601,H,진관동,126.92106591288902,37.63496688251137
512,512,은평구,북한산푸르지오(녹번1-3),재개발,1230,2015-08-25,통일로 660 (녹번동 북한산푸르지오아파트),3370,,37.6059014471279,126.936049338482,H,녹번동,126.92991998280014,37.60221616097081
513,513,은평구,산새마을 두레주택,기타임대,5,2017-08-01,가좌로11나길 23(신사동 은평구 산새마을 두레주택),3439,,37.5962458737887,126.905318917808,H,신사2동,126.9082235268078,37.59023972566066
514,514,은평구,힐스테이트백련산4차,재건축,963,2017-11-13,백련산로 37(응암동 힐스테이트백련산4차아파트) ,3469,,37.589413333345206,126.92227448588999,H,응암2동,126.92307427343835,37.594614742593556
515,515,은평구,힐스테이트(녹번제1-1구역),재개발행복(리츠2호),952,2018-10-10,은평구 통일로610(녹번동21-269),3373,,37.601982445629794,126.93594782950899,H,녹번동,126.92991998280014,37.60221616097081
516,516,은평구,래미안베라힐즈아파트(녹번1-2구역),재개발행복(리츠2호),1305,2018-12-31,은평구 통일로 630(녹번동 21-134),3372,,37.6028449679876,126.93595580988199,H,녹번동,126.92991998280014,37.60221616097081
517,517,은평구,은뜨락(서울리츠1호),행복(리츠1호),350,2019-03-01,은평구 통일로 972(진관동 235-28),3311,,37.63013935779,126.91993124344101,H,진관동,126.92106591288902,37.63496688251137
518,518,은평구,응암역효성해링턴플레이스(신사19),행복(재건축),380,2019-03-01,은평구 가좌로 334(신사동 372),3437,,37.5981158955891,126.908770078234,H,신사1동,126.9117699058142,37.59779273832438
519,519,은평구,이룸채(은평준주거2),행복(리츠1호),630,2019-07-01,은평구 통일로1045(진광동 48),3312,,37.6358221607447,126.91644709894699,H,진관동,126.92106591288902,37.63496688251137
520,520,은평구,백련산 SK VIEW 아이파크아파트(응암10구역),재개발행복(리츠2호),1305,2019-08-31,은평구 응암로30길 16(응암동 417-5),3346,,37.595228565096704,126.91939457023999,H,응암2동,126.92307427343835,37.594614742593556
521,521,은평구,백련산파크자이,행복(재건축),678,2019-10-07,은평구 백련산로67(응암동626-53),3468,,37.5927972064559,126.921619781742,H,응암2동,126.92307427343835,37.594614742593556
522,522,의정부시,상계장암1단지(수락산리버시티1단지),국민장기,680,2009-09-02,누원로 51 (장암동 수락리버시티1단지),11727,,37.690556568611605,127.052264592305,H,장암동,127.05427088075734,37.72640488179476
523,523,의정부시,상계장암2단지(수락산리버시티2단지),국민장기,473,2009-09-02,누원로 52 (장암동 수락리버시티2단지),11727,,37.690712817183,127.05362660565399,H,장암동,127.05427088075734,37.72640488179476
524,524,종로구,무악현대(무악1),재개발,550,2000-02-01,통일로 246-11 (무악동 무악현대아파트),3025,,37.575096680697996,126.95912689357999,H,무악동,126.95824567734824,37.5759854736915
525,525,종로구,경희궁자이(돈의문1구역),재개발행복(리츠2호),496,2017-07-03,송월길 130(행촌동 경희궁자이 1단지),3166,,37.5722355967751,126.964496455236,H,교남동,126.96457511795607,37.5684336003478
526,526,종로구,종로구 충신동 연극인 두레주택 6호점,기타임대,4,2019-01-30,종로구?충신4길?28-3(충신동 1-198),3098,,37.575358737650205,127.00799318491501,H,종로5.6가동,127.00507129056305,37.572031975843586
527,527,종로구,종로구 충신동 연극인 두레주택 4호점,기타임대,4,2019-02-01,종로구?충신4길?31-24(충신동 1-136),3098,,37.576169348587605,127.008195115564,H,종로5.6가동,127.00507129056305,37.572031975843586
528,528,종로구,종로구 충신동 연극인 두레주택 2호점,기타임대,6,2019-01-28,종로구 충신4길 18(충신동 1-232),3098,,37.575691397492704,127.007804169811,H,종로5.6가동,127.00507129056305,37.572031975843586
529,529,종로구,종로구 충신동 연극인 두레주택 1호점,기타임대,5,2019-05-30,종로구 충신길 80-4(충신동 1-66),3098,,37.576290156957505,127.007030363634,H,종로5.6가동,127.00507129056305,37.572031975843586
530,530,종로구,종로구 충신동 연극인 두레주택 5호점,기타임대,4,2019-05-30,종로구 충신4길 31-22(충신동 1-139),3098,,37.5760703313737,127.00816510550301,H,종로5.6가동,127.00507129056305,37.572031975843586
531,531,종로구,종로구 충신동 연극인 두레주택 3호점,기타임대,3,2019-07-17,종로구 충신길 80-4(충신동 1-239),3098,,37.576290156957505,127.007030363634,H,종로5.6가동,127.00507129056305,37.572031975843586
532,532,중구,약수하이츠동아(신당4),재개발,684,1999-10-16,동호로10길 30 (신당동 약수하이츠),4593,,37.5553079245273,127.016311419431,H,청구동,127.0147173750815,37.55703138185664
533,533,중구,신당삼성(신당5),재개발,440,2000-02-01,청구로1길 23 (신당동 삼성아파트),4588,,37.5585358838305,127.01844745293,H,청구동,127.0147173750815,37.55703138185664
534,534,중구,하왕한진그랑빌(하왕1-2),재개발,116,2000-06-01,왕십리로39길 30 (신당동 한진그랑빌아파트),4580,,37.5637284114639,127.02571073946599,H,신당5동,127.02187697815722,37.565132035271894
535,535,중구,남산타운(신당3),재개발,2034,2000-08-01,다산로 32 (신당동 남산타운),4595,,37.5471667734011,127.005677166122,H,약수동,127.00900370980592,37.55243326328505
536,536,중구,중림삼성(충정삼성),재개발,355,2001-02-10,중림로4길 41 (중림동 삼성사이버빌리지),4502,,37.557052563341706,126.964843753278,H,중림동,126.9661775921768,37.559168224091685
537,537,중구,황학롯데캐슬(황학),재개발,336,2008-04-30,청계천로 400 (황학동 롯데캐슬베네치아),4572,,37.5708105464699,127.021463886656,H,황학동,127.02141131718516,37.56748552210743
538,538,중구,래미안신당하이베르(신당6),재개발,161,2011-12-26,퇴계로90길 74 (신당동 래미안신당하이베르아파트),4582,,37.56103797901321,127.020985832433,H,동화동,127.01943531068268,37.559996782171005
539,539,중구,청구e-편한세상(신당7),재개발,158,2012-01-03,청구로 64 (신당동 청구 e편한세상),4587,,37.5599601596254,127.015451019186,H,동화동,127.01943531068268,37.559996782171005
540,540,중구,만리동예술인협동조합,기타임대,29,2015-03-31,만리재로27길 69 (만리동2가),4500,,37.5541945572233,126.96208789965401,H,중림동,126.9661775921768,37.559168224091685
541,541,중구,서울역센트럴자이(만리2구역),재개발행복(리츠2호),1341,2017-11-06,만리재로 175,4500,,37.554780042051796,126.964458224138,H,중림동,126.9661775921768,37.559168224091685
542,542,중랑구,면목,영구임대,905,1991-09-30,용마산로 228 (면목동 도시개발아파트),2257,,37.5741674853751,127.088301152119,H,면목4동,127.085626342164,37.57468959990683
543,543,중랑구,신내12,영구임대,1000,1995-11-28,봉화산로 153 (상봉동 신내12단지신내아파트),2044,,37.6058186173408,127.09160976769199,H,상봉1동,127.08721335595949,37.599847752885864
544,544,중랑구,신내10,영구공공,1432,1996-03-15,신내로 115 (신내동 신내10단지아파트),2043,,37.6092975270629,127.094904201668,H,신내2동,127.09417892132915,37.606246637447555
545,545,중랑구,신내9,공공임대,335,1996-06-01,신내로 127 (신내동 신내9단지신내아파트),2026,,37.6108674372868,127.095651882252,H,신내2동,127.09417892132915,37.606246637447555
546,546,중랑구,청광플러스원,재건축,109,2007-12-28,동일로136길 15 (중화동 청광플러스원),2050,,37.602574533368504,127.08019344368401,H,중화1동,127.08067401119726,37.601171454044255
547,547,중랑구,묵동월드메르디앙,재건축,141,2009-03-31,중랑천로 316 (묵동 묵동월드메르디앙아파트),2004,,37.6132804037442,127.07333872202601,H,묵2동,127.0760215289181,37.609604203075826
548,548,중랑구,신내데시앙,국민장기,1326,2010-01-10,용마산로 669 (신내동 신내데시앙아파트),2053,,37.60976900283671,127.098976905071,H,신내1동,127.09936528756043,37.605874780994256
549,549,중랑구,묵동리본타워(묵동시프트),장기전세,86,2013-06-29,신내로 277 (묵동 묵동리본타워),2021,,37.6190336864781,127.086231060231,H,묵1동,127.07848438732296,37.612413676315946
550,550,중랑구,신내3-2(신내데시앙포레),국민장기,1896,2013-12-14,신내역로 165 (신내동 신내우디안2단지),2055,,37.616559229504105,127.109756130023,H,신내1동,127.09936528756043,37.605874780994256
551,551,중랑구,현대프레미어스엠코(상봉8),재개발,497,2014-04-15,망우로 353 (상봉동 상봉 프레미어스 엠코),2087,,37.5983328190955,127.09162414248101,H,상봉1동,127.08721335595949,37.599847752885864
552,552,중랑구,신내3-1(신내우디안1단지),국민장기,1402,2014-06-23,신내역로1길 85 (신내동 신내우디안1단지),2055,,37.6168090895238,127.106293721634,H,신내1동,127.09936528756043,37.605874780994256
553,553,중랑구,면목2코오롱하늘채,재건축,265,2015-04-03,용마산로 210 (면목동 용마산 하늘채),2256,,37.5718558136838,127.087074184814,H,면목4동,127.085626342164,37.57468959990683
554,554,중랑구,신내 의료안심주택,기타임대,222,2015-10-31,신내로16길 33 (신내동 신내동 의료안심주택),2053,,37.6141744003285,127.097663011906,H,신내1동,127.09936528756043,37.605874780994256
555,555,중랑구,우디안3(행복주택),행복(공사 건설형),50,2017-09-14,신내역로1길 142(신내동 우디안3단지),2263,,37.617662202712104,127.11035297222,H,신내1동,127.09936528756043,37.605874780994256
556,556,중랑구,e편한세상화랑대,재건축,719,2017-11-13,숙선옹주로 45(묵동 e-편한세상화랑대),2030,,37.6156214447956,127.082735516021,H,묵1동,127.07848438732296,37.612413676315946
557,557,중랑구,우디안 4단지(신내3지구 4단지),행복(공사 건설형),289,2018-09-28,중랑구 신내역로 160(신내동 신내3),2263,,37.6167551318307,127.111456996121,H,신내1동,127.09936528756043,37.605874780994256
558,558,중랑구,신내 글로리움(신내동 640),행복(공사 건설형),229,2019-10-17,중랑구 신내로 208(신내동 640),2052,,37.6170001495716,127.09311758340901,H,신내1동,127.09936528756043,37.605874780994256
